Metadata_1,Metadata_2,Metadata_3,Metadata_4,Metadata_5,Move_1_Coordinates,Move_1_Attribute1,Move_1_Attribute2,Move_2_Coordinates,Move_2_Attribute1,Move_2_Attribute2,Move_3_Coordinates,Move_3_Attribute1,Move_3_Attribute2,Move_4_Coordinates,Move_4_Attribute1,Move_4_Attribute2,Move_5_Coordinates,Move_5_Attribute1,Move_5_Attribute2,Move_6_Coordinates,Move_6_Attribute1,Move_6_Attribute2,Move_7_Coordinates,Move_7_Attribute1,Move_7_Attribute2,File,Move_8_Coordinates,Move_8_Attribute1,Move_8_Attribute2,Move_9_Coordinates,Move_9_Attribute1,Move_9_Attribute2,Move_10_Coordinates,Move_10_Attribute1,Move_10_Attribute2,Move_11_Coordinates,Move_11_Attribute1,Move_11_Attribute2,Move_12_Coordinates,Move_12_Attribute1,Move_12_Attribute2,Move_13_Coordinates,Move_13_Attribute1,Move_13_Attribute2,Move_14_Coordinates,Move_14_Attribute1,Move_14_Attribute2,Move_15_Coordinates,Move_15_Attribute1,Move_15_Attribute2,Move_16_Coordinates,Move_16_Attribute1,Move_16_Attribute2,Move_17_Coordinates,Move_17_Attribute1,Move_17_Attribute2,Move_18_Coordinates,Move_18_Attribute1,Move_18_Attribute2,Move_19_Coordinates,Move_19_Attribute1,Move_19_Attribute2,Move_20_Coordinates,Move_20_Attribute1,Move_20_Attribute2,Move_21_Coordinates,Move_21_Attribute1,Move_21_Attribute2,Move_22_Coordinates,Move_22_Attribute1,Move_22_Attribute2,Move_23_Coordinates,Move_23_Attribute1,Move_23_Attribute2
500,2,2000,2,30603020104030104030204030405020503060503050302040406030406060502040206040306050405050602020506040,"((0, 5), (1, 5))",139,209.53956834532374,"((1, 5), (1, 6))",68.0,159.1470588235294,"((2, 2), (2, 3))",87.0,177.70114942528724,"((3, 4), (3, 5))",1176.0,289.8739471979267,"((3, 5), (4, 5))",76.0,167.4868421052632,"((4, 0), (5, 0))",99.0,187.84848484848493,"((4, 3), (5, 3))",166.0,219.30722891566265,board_n_656.txt,"((4, 3), (4, 4))",115.0,197.46086956521737,"((5, 0), (5, 1))",74.0,165.27027027027032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,40304030205010506020106030303020306050202030101050206060203030202060205020102010405040403010201010,"((2, 4), (3, 4))",7,161.42857142857142,"((2, 4), (2, 5))",8.0,188.75,"((3, 0), (4, 0))",8.0,175.0,"((3, 3), (3, 4))",7.0,158.57142857142858,"((4, 0), (4, 1))",8.0,180.41666666666669,"((4, 5), (4, 6))",7.0,162.85714285714286,"((5, 3), (6, 3))",12.0,283.0555555555555,board_n_1839.txt,"((5, 3), (5, 4))",7.0,161.42857142857142,"((5, 4), (6, 4))",1936.0,655.016442837468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,40305040502020205020302060503050206020506030206060404030401040203060401020305030206020504050501050,"((0, 1), (0, 2))",1785,413.18625672491135,"((0, 4), (1, 4))",69.0,152.768115942029,"((0, 4), (0, 5))",70.0,153.1238095238096,"((3, 1), (3, 2))",76.0,160.0394736842105,,,,,,,,,,board_n_1187.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,10603020302010106020403050202010105040304040205050204030401050601060601030402040202060601010603050,"((1, 0), (2, 0))",51,168.19607843137254,"((2, 0), (2, 1))",51.0,168.52941176470586,"((2, 2), (2, 3))",42.0,150.33333333333334,"((2, 4), (2, 5))",58.0,177.91379310344828,"((2, 5), (3, 5))",204.0,257.6830065359479,"((4, 2), (4, 3))",1480.0,491.2081885456881,"((4, 3), (4, 4))",61.0,183.4426229508196,board_n_130.txt,"((5, 3), (5, 4))",53.0,170.90566037735846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,60105040204030206020102020504060406010606040506050304040604020405030405040304060403040604060503030,"((0, 0), (0, 1))",102,194.5098039215686,"((1, 2), (1, 3))",83.0,179.37349397590359,"((2, 2), (3, 2))",137.0,212.88321167883214,"((2, 3), (2, 4))",67.0,161.9104477611941,"((3, 0), (3, 1))",172.0,225.97674418604646,"((3, 1), (3, 2))",793.0,282.1983426409655,"((4, 0), (4, 1))",98.0,191.89795918367346,board_n_124.txt,"((4, 5), (4, 6))",170.0,225.46274509803925,"((5, 1), (6, 1))",101.0,193.98019801980197,"((5, 2), (6, 2))",139.0,213.98561151079136,"((5, 5), (5, 6))",138.0,213.88405797101453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,30406050406020105030104020202060504050404030103050501030605030406010401010503020402030201020403050,"((1, 2), (2, 2))",4,150.83333333333334,"((1, 4), (2, 4))",6.0,263.3333333333333,"((2, 2), (3, 2))",8.0,305.8333333333333,"((2, 3), (3, 3))",14.0,429.76190476190476,"((2, 3), (2, 4))",5.0,193.33333333333334,"((2, 4), (2, 5))",4.0,150.0,"((5, 2), (6, 2))",6.0,263.3333333333333,board_n_1193.txt,"((5, 2), (5, 3))",1953.0,812.9423109745688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,30106040302060104010401040202040401020103050606020501050602010501040601060204010202040305030504060,"((0, 1), (1, 1))",61,179.44262295081967,"((1, 2), (2, 2))",165.0,247.0626262626263,"((1, 3), (2, 3))",109.0,222.88073394495413,"((1, 4), (2, 4))",103.0,219.30420711974108,"((1, 4), (1, 5))",92.0,211.83695652173913,"((2, 2), (2, 3))",50.0,159.8799999999999,"((3, 0), (4, 0))",1008.0,326.4319964096752,board_n_642.txt,"((3, 4), (3, 5))",300.0,274.63999999999976,"((4, 0), (4, 1))",62.0,179.17741935483872,"((4, 4), (4, 5))",50.0,159.27999999999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,10304050105020203030203050305050605020305050304010502060203020401050104040206010304050301020305050,"((1, 1), (2, 1))",21,167.33333333333334,"((1, 3), (1, 4))",26.0,193.46153846153845,"((1, 5), (2, 5))",35.0,227.71428571428572,"((2, 1), (3, 1))",18.0,142.11111111111111,"((2, 2), (2, 3))",34.0,225.1764705882353,"((2, 5), (2, 6))",23.0,181.82608695652175,"((3, 3), (3, 4))",1826.0,618.3224543194403,board_n_1805.txt,"((5, 1), (6, 1))",17.0,139.41176470588235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,40103060105060305030605020103040104010303060305020402020306030601020302040105020102030102040403050,"((1, 5), (2, 5))",346,176.87407101568942,"((3, 0), (4, 0))",179.0,147.8063314711359,"((3, 0), (3, 1))",205.0,154.5723577235773,"((3, 1), (4, 1))",178.0,147.60754414125205,"((3, 3), (3, 4))",185.0,149.72972972972968,"((4, 5), (5, 5))",223.0,158.72175955584032,"((4, 5), (4, 6))",211.0,155.8357030015799,board_n_118.txt,"((5, 4), (5, 5))",315.0,173.43068783068802,"((5, 5), (5, 6))",158.0,141.40928270042193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,60202060301010406020101020404030305010502010505040206010405040104040606040402040502050506040301020,"((0, 4), (1, 4))",13,185.3846153846154,"((0, 4), (0, 5))",19.0,244.21052631578948,"((0, 5), (1, 5))",13.0,179.48717948717947,"((2, 3), (3, 3))",14.0,192.14285714285714,"((3, 0), (4, 0))",22.0,270.90909090909093,"((3, 2), (3, 3))",11.0,144.54545454545453,"((3, 3), (4, 3))",43.0,353.7596899224807,board_n_1811.txt,"((3, 3), (3, 4))",15.0,208.66666666666666,"((4, 0), (5, 0))",15.0,212.66666666666666,"((4, 1), (5, 1))",13.0,173.07692307692307,"((4, 2), (4, 3))",14.0,196.42857142857142,"((5, 1), (6, 1))",12.0,167.22222222222226,"((5, 3), (6, 3))",1781.0,541.1624822865695,"((5, 3), (5, 4))",15.0,211.33333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,50105060405050604030202040406020503040206050202060604060103060402050306020503060505040302010103010,"((0, 4), (1, 4))",48,158.87500000000006,"((1, 4), (2, 4))",45.0,154.04444444444445,"((1, 4), (1, 5))",46.0,155.7826086956522,"((1, 5), (2, 5))",51.0,165.84313725490196,"((2, 4), (2, 5))",165.0,246.17979797979797,"((3, 2), (4, 2))",153.0,242.41176470588235,"((3, 5), (3, 6))",1435.0,730.5513301255471,board_n_1622.txt,"((4, 1), (5, 1))",57.0,174.73684210526312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,10303020304040106020306040203040601040503010401020101050106030505030204030405010205060503040605040,"((0, 3), (1, 3))",88,219.92045454545453,"((0, 3), (0, 4))",37.0,146.6846846846847,"((1, 0), (2, 0))",1529.0,382.5770811921888,"((2, 0), (3, 0))",70.0,203.17142857142855,"((2, 3), (3, 3))",144.0,248.33333333333334,"((2, 4), (2, 5))",48.0,172.3958333333334,"((3, 2), (3, 3))",39.0,151.38461538461542,board_n_695.txt,"((5, 1), (5, 2))",45.0,166.07407407407413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,60604020103020301030102030504040503060406020602060301060502050102020103030404030503010306050101060,"((3, 1), (4, 1))",2000,217.29028174603124,,,,,,,,,,,,,,,,,,,board_n_1144.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,30102050302010506060102040305060306050502010203050101040103010304050603040604050403030404030204010,"((1, 2), (2, 2))",115,194.6,"((1, 3), (2, 3))",933.0,506.46526820803376,"((2, 3), (3, 3))",76.0,166.3684210526316,"((3, 2), (4, 2))",130.0,202.35897435897434,"((4, 0), (4, 1))",73.0,162.79452054794527,"((4, 1), (4, 2))",117.0,195.38461538461542,"((4, 2), (4, 3))",60.0,147.1666666666667,board_n_1150.txt,"((4, 4), (5, 4))",65.0,153.78461538461536,"((4, 4), (4, 5))",94.0,181.10638297872347,"((5, 2), (6, 2))",242.0,233.67768595041315,"((5, 3), (6, 3))",95.0,182.0421052631579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,20106060504010504050504040302010403030105030502050101020303050304040601040305030504020504020601040,"((0, 4), (1, 4))",61,211.36065573770492,"((1, 0), (1, 1))",52.0,198.92307692307693,"((3, 2), (4, 2))",60.0,209.53333333333333,"((4, 2), (5, 2))",94.0,242.39361702127658,"((4, 2), (4, 3))",73.0,225.94520547945206,"((4, 3), (5, 3))",38.0,169.0263157894737,"((4, 5), (4, 6))",1622.0,877.9319182666868,board_n_681.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,10304010601050601010201010605040202040305050406050306030201020404030303040204010104030601020305020,"((0, 0), (1, 0))",2,166.66666666666669,"((0, 3), (1, 3))",1975.0,1187.387944544905,"((0, 4), (1, 4))",2.0,140.0,"((1, 2), (1, 3))",2.0,220.0,"((1, 3), (1, 4))",2.0,220.0,"((2, 2), (3, 2))",2.0,120.0,"((2, 5), (3, 5))",2.0,160.0,board_n_859.txt,"((2, 5), (2, 6))",2.0,186.66666666666669,"((3, 4), (4, 4))",2.0,206.66666666666669,"((3, 4), (3, 5))",2.0,220.0,"((3, 5), (4, 5))",2.0,160.0,"((3, 5), (3, 6))",2.0,206.66666666666669,"((4, 1), (5, 1))",3.0,295.55555555555554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,30406040606030305040104040506010203060501020601020304040203040516050304020604040201040203010403020,"((0, 2), (1, 2))",25,155.92000000000002,"((0, 2), (0, 3))",1798.0,403.9424227978174,"((0, 3), (1, 3))",57.0,248.98245614035088,"((1, 2), (1, 3))",25.0,156.08,"((4, 0), (4, 1))",34.0,195.02941176470588,"((4, 2), (5, 2))",25.0,154.72000000000003,"((5, 0), (5, 1))",36.0,201.44444444444446,board_n_1636.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,30106010501040206040104010406060302040506040201030304030405060404060506050103020203030105050102030,"((0, 1), (0, 2))",13,227.69230769230768,"((2, 2), (3, 2))",13.0,240.76923076923077,"((3, 4), (4, 4))",11.0,205.9090909090909,"((3, 4), (3, 5))",9.0,160.0,"((3, 5), (4, 5))",8.0,150.0,"((3, 5), (3, 6))",1936.0,714.1089961748528,"((5, 1), (6, 1))",10.0,182.0,board_n_2317.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,50605030503040403010603010101010601020405060103030104010202010405030401020601010304020504020205010,"((0, 4), (1, 4))",22,168.5606060606061,"((1, 1), (1, 2))",17.0,136.47058823529412,"((1, 2), (2, 2))",32.0,213.73958333333331,"((2, 2), (2, 3))",17.0,137.05882352941177,"((3, 5), (3, 6))",23.0,178.69565217391303,"((4, 1), (4, 2))",20.0,154.25,"((4, 2), (5, 2))",36.0,227.25000000000006,board_n_871.txt,"((4, 5), (4, 6))",28.0,197.32142857142858,"((5, 0), (5, 1))",1805.0,952.5318031921878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,40206050504030505030601020501010406030404020204030305050206020404050103040602010304010303010301030,"((0, 2), (0, 3))",42,192.33333333333334,"((3, 1), (4, 1))",47.0,203.48936170212767,"((3, 2), (4, 2))",77.0,243.74458874458867,"((4, 2), (4, 3))",1601.0,400.9939323637011,"((5, 0), (6, 0))",138.0,280.268115942029,"((5, 4), (6, 4))",51.0,210.23529411764707,"((5, 5), (6, 5))",44.0,194.79545454545453,board_n_1178.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,30606020302050101020304030303030605060404030601050601010501040403050401050301040405060204040605010,"((0, 0), (1, 0))",18,152.77777777777777,"((0, 4), (1, 4))",27.0,205.11111111111111,"((1, 3), (1, 4))",1735.0,483.94723937605784,"((1, 4), (2, 4))",21.0,170.23809523809524,"((4, 3), (5, 3))",20.0,165.5,"((4, 4), (5, 4))",59.0,280.66101694915255,"((5, 3), (6, 3))",20.0,163.5,board_n_2303.txt,"((5, 3), (5, 4))",21.0,173.8095238095238,"((5, 4), (6, 4))",45.0,257.31111111111113,"((5, 5), (5, 6))",34.0,230.7058823529412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,20205040205020406040603040505030603010406020104030201050605010506030603060402050406020504040104010,"((1, 2), (2, 2))",1697,305.6031138049384,"((1, 3), (1, 4))",168.0,181.33928571428567,"((3, 2), (4, 2))",135.0,169.95555555555552,,,,,,,,,,,,,board_n_865.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,50504230506060303050305060206060302030502030404050502010306040301050602060603020603010405060404020,"((0, 2), (1, 2))",29,294.82758620689657,"((1, 0), (2, 0))",21.0,247.14285714285714,"((1, 2), (2, 2))",156.0,430.25,"((1, 2), (1, 3))",24.0,272.01388888888886,"((1, 3), (2, 3))",166.0,433.31325301204816,"((2, 1), (3, 1))",27.0,285.55555555555554,"((2, 2), (2, 3))",30.0,297.56666666666655,board_n_722.txt,"((2, 3), (2, 4))",19.0,229.38596491228074,"((2, 4), (3, 4))",12.0,156.66666666666666,"((2, 4), (2, 5))",26.0,280.24358974358967,"((2, 5), (3, 5))",38.0,320.90350877192986,"((3, 4), (3, 5))",21.0,247.8571428571429,"((3, 5), (4, 5))",1384.0,653.1426334984844,"((3, 5), (3, 6))",18.0,219.16666666666666,"((5, 3), (6, 3))",29.0,288.75862068965523,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,10106020101040602030304030303010602060105060306050404010404020406060504020301010504050104010305060,"((0, 2), (1, 2))",78,186.31623931623926,"((1, 3), (1, 4))",82.0,190.1219512195122,"((1, 4), (1, 5))",185.0,238.28468468468472,"((3, 3), (4, 3))",60.0,165.3277777777778,"((4, 2), (4, 3))",64.0,171.14062500000006,"((4, 5), (4, 6))",1531.0,348.7370273604759,,,,board_n_1795.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
